customer_id,new_address,postcode,state,property_valuation,transaction_id,product_id
346,37258 Stephen Place,4116,QLD,9,2596,45
443,9 Cambridge Junction,2315,NSW,7,2597,50
2506,10 American Alley,2066,NSW,12,2598,3
1683,84 Stuart Lane,3146,VIC,11,2599,26
946,6 Carioca Avenue,3185,VIC,9,2600,84
46,75688 Maple Court,3618,VIC,1,2601,91
347,906 Toban Lane,2093,NSW,10,2602,10
3184,76085 Eagan Crossing,3071,VIC,10,2603,73
344,28634 Nova Circle,3127,VIC,12,2604,87
1473,34 Colorado Pass,2287,NSW,6,2605,58
1323,1031 Kennedy Way,4507,QLD,7,2606,0
1912,23426 Transport Center,2218,NSW,10,2607,0
2892,20 Del Mar Circle,2450,NSW,9,2608,30
3170,3024 Butternut Crossing,2087,NSW,11,2609,46
506,93124 Monterey Plaza,3000,VIC,7,2610,83
739,51313 Fulton Junction,2580,NSW,7,2611,78
1252,889 Sundown Trail,2162,NSW,9,2612,18
189,55590 Ridgeview Court,2147,NSW,9,2613,26
1230,2271 Fordem Plaza,2780,NSW,8,2614,67
3469,25 Parkside Terrace,4570,QLD,3,2615,89
2273,61 Northfield Pass,2190,NSW,10,2616,29
795,536 Crowley Crossing,2167,NSW,7,2617,88
2192, Erie Lane,4405,QLD,1,2618,53
1279,9837 Granby Alley,2445,NSW,7,2619,14
1755,8 Lake View Way,3977,VIC,7,2620,31
1214,1567 Schiller Street,3810,VIC,6,2621,10
1613,6 Warbler Road,2462,NSW,5,2622,52
2783,383 Little Fleur Circle,2753,NSW,7,2623,56
2498,804 Shelley Junction,2567,NSW,7,2624,18
132,2 Beilfuss Plaza,2000,NSW,9,2625,49
902,78019 Manley Center,2304,NSW,5,2626,10
2384,34 Warrior Trail,2759,NSW,8,2627,77
174,688 Straubel Junction,2113,NSW,9,2628,83
1773,1945 Loomis Alley,2871,NSW,1,2629,95
2444,87 Elka Terrace,2034,NSW,12,2630,86
1255,13 Dexter Lane,3279,VIC,8,2631,80
2534,701 Talisman Crossing,2000,NSW,10,2632,8
149,518 Colorado Trail,2100,NSW,10,2633,9
151,3 Forest Dale Lane,2100,NSW,11,2634,57
249,9 Huxley Hill,4503,QLD,6,2635,6
669,55 Fordem Street,3147,VIC,10,2636,77
1964,52753 Logan Hill,2031,NSW,12,2637,92
34,3 Old Gate Hill,4106,QLD,5,2638,83
602,42 Manitowish Hill,4352,QLD,5,2639,0
2183,08 6th Center,3141,VIC,7,2640,20
3062,78 Shasta Place,2135,NSW,12,2641,91
2986,40 Veith Circle,4701,QLD,1,2642,100
2705,10 Kedzie Pass,2770,NSW,7,2643,42
269,736 Tomscot Center,4503,QLD,5,2644,38
3172,9521 Old Shore Trail,2769,NSW,10,2645,14
576,99 Homewood Place,4213,QLD,8,2646,3
1768,6876 Mandrake Avenue,2298,NSW,6,2647,4
1725,16 Hudson Alley,2234,NSW,10,2648,56
1689,7163 2nd Point,3931,VIC,8,2649,66
2205,30 Parkside Terrace,2210,NSW,10,2650,100
240,19 Fairview Road,4012,QLD,3,2651,69
2403,444 Spaight Crossing,3070,VIC,10,2652,31
3028,447 Delaware Park,3911,VIC,5,2653,38
1833,96 Dayton Park,2190,NSW,9,2654,38
2396,882 Mitchell Place,4151,QLD,4,2655,11
2826,68128 Leroy Street,4213,QLD,8,2656,41
2336,17 South Crossing,2770,NSW,7,2657,66
3090,648 Rigney Pass,2460,NSW,2,2658,37
2820,1 Ronald Regan Hill,2756,NSW,8,2659,74
430,359 Briar Crest Road,2155,NSW,10,2660,87
2372,4543 Service Terrace,2566,NSW,8,2661,37
1823, Knutson Crossing,2151,NSW,8,2662,91
1299,28156 School Park,3188,VIC,10,2663,40
2715,920 Manley Crossing,4226,QLD,8,2664,42
1748,38 Armistice Lane,3250,VIC,2,2665,48
298,6988 Waxwing Hill,4700,QLD,3,2666,28
3467,84 Southridge Lane,2799,NSW,2,2667,52
2415,8 Eagle Crest Circle,2137,NSW,12,2668,55
167,571 Golf Alley,2650,NSW,5,2669,66
647,52408 Autumn Leaf Road,3030,VIC,7,2670,3
3365,4 Loomis Hill,2527,NSW,7,2671,53
1773,1411 Jenifer Center,4670,QLD,3,2672,56
902,336 Fordem Trail,2088,NSW,12,2673,82
888,59 Hoepker Lane,3191,VIC,11,2674,17
2158,2864 Corscot Parkway,2756,NSW,8,2675,69
336,4658 Tennessee Street,3121,VIC,11,2676,0
3225,53485 Sycamore Junction,3192,VIC,8,2677,18
187,446 Warrior Pass,4740,QLD,5,2678,49
489,25567 Linden Court,4564,QLD,8,2679,24
1635,111 Hooker Avenue,4860,QLD,2,2680,20
1773,51 Dixon Court,2570,NSW,8,2681,67
2068,16639 Bunting Circle,3174,VIC,8,2682,0
2659,40923 Truax Drive,2208,NSW,10,2683,31
1752,22 Moulton Place,4878,QLD,4,2684,3
1776,52541 Lakewood Gardens Court,3922,VIC,2,2685,87
2196,39746 Eliot Center,2177,NSW,9,2686,62
2707,7 Springview Lane,2256,NSW,6,2687,69
2616,8658 Maple Wood Plaza,3020,VIC,7,2688,33
2853,3 Old Shore Terrace,4078,QLD,7,2689,31
1822,99565 Warrior Alley,4510,QLD,3,2690,6
637,718 Fair Oaks Point,2068,NSW,12,2691,64
3498, Little Fleur Avenue,4031,QLD,8,2692,91
2633,541 Southridge Trail,2067,NSW,12,2693,92
1703,77196 West Crossing,2166,NSW,8,2694,95
2648,7 Fordem Point,3057,VIC,7,2695,17
3433,58 Shelley Crossing,2570,NSW,8,2696,29
2887,41 Westport Center,3280,VIC,4,2697,21
1074,8598 Nova Parkway,2758,NSW,9,2698,96
2495,4826 Crowley Park,2779,NSW,7,2699,21
56,3 Vermont Alley,2261,NSW,5,2700,80
871,7107 Manitowish Road,4815,QLD,2,2701,68
2096,9304 Birchwood Junction,2070,NSW,12,2702,67
2189,91655 Rowland Point,4123,QLD,8,2703,30
835,76 Aberg Hill,3028,VIC,6,2704,40
2639,6418 Sachs Trail,2810,NSW,1,2705,92
1120,86445 Bonner Junction,4660,QLD,3,2706,43
693,9235 Walton Park,2095,NSW,11,2707,68
2912,18652 Springs Plaza,2259,NSW,7,2708,2
201,29895 Crest Line Point,2049,NSW,11,2709,47
885,65 Sunbrook Road,2284,NSW,4,2710,85
1574,75 Loftsgordon Hill,3147,VIC,11,2711,16
239,122 Chinook Center,2112,NSW,11,2712,42
1965,6994 Hanson Place,2580,NSW,5,2713,90
2896,0662 Ludington Court,3228,VIC,9,2714,34
583,62 Linden Drive,4209,QLD,4,2715,45
1168,831 Daystar Circle,2038,NSW,12,2716,100
1540,1 Forest Junction,2620,NSW,10,2717,95
958,8 Bobwhite Court,3127,VIC,10,2718,0
2839,8941 Harbort Point,2148,NSW,9,2719,81
1669,3 Independence Street,4073,QLD,6,2720,9
821,8 Holmberg Street,2444,NSW,7,2721,15
1061,15776 Thackeray Alley,2261,NSW,7,2722,49
2304,5 Lerdahl Place,4215,QLD,6,2723,16
1589,512 Forest Run Center,3188,VIC,11,2724,63
2666,304 Moland Street,3810,VIC,5,2725,67
990,63 International Drive,4165,QLD,7,2726,81
2992,4 Schmedeman Court,2196,NSW,10,2727,21
1722,5705 Spaight Place,3067,VIC,9,2728,12
2098,81254 Buhler Trail,4740,QLD,2,2729,59
877,27 Fuller Trail,2233,NSW,8,2730,9
3079,313 Mifflin Center,4504,QLD,5,2731,40
2155,18 Logan Alley,2159,NSW,11,2732,19
963,86 Hansons Parkway,2211,NSW,8,2733,0
1432,8476 Village Green Park,2774,NSW,9,2734,0
524,45454 Spenser Center,3149,VIC,12,2735,95
1123,28820 Monica Circle,2226,NSW,7,2736,53
1745,259 Summerview Center,4740,QLD,2,2737,33
490,82206 Dennis Place,4124,QLD,8,2738,75
372,5837 Hayes Court,2113,NSW,11,2739,96
2615,33297 Hoepker Way,2843,NSW,1,2740,51
324,198 Garrison Pass,2767,NSW,8,2741,54
1331,77 Golf Course Junction,3027,VIC,8,2742,64
1107,5 Lakewood Gardens Court,2118,NSW,9,2743,0
3382,4320 Toban Avenue,2260,NSW,11,2744,33
310,129 Mallory Junction,2196,NSW,10,2745,3
3242,68730 Hermina Place,3130,VIC,10,2746,3
184,25 Ronald Regan Point,4035,QLD,7,2747,92
384,79 Eggendart Trail,3977,VIC,8,2748,80
2830,744 Hazelcrest Way,2155,NSW,9,2749,31
1913,91973 Boyd Street,2287,NSW,7,2750,6
1381,2241 Pearson Plaza,4503,QLD,6,2751,77
1345,244 Burrows Center,3088,VIC,9,2752,39
781,2992 Scott Hill,3046,VIC,8,2753,22
1061,5565 Park Meadow Trail,2155,NSW,9,2754,33
1171,68111 Bartillon Court,3995,VIC,3,2755,80
2031,18 School Alley,4655,QLD,3,2756,76
1873,8 Anderson Lane,2214,NSW,9,2757,35
1810,2121 Dapin Center,3977,VIC,7,2758,0
1492,5772 Ridgeway Place,3066,VIC,10,2759,3
937,1 Wayridge Park,4301,QLD,1,2760,65
877,10369 Sunbrook Way,4051,QLD,8,2761,7
2759,95 Meadow Valley Plaza,2203,NSW,9,2762,64
621,14 Pennsylvania Alley,2225,NSW,10,2763,63
2428,9 Cascade Junction,2016,NSW,12,2764,17
2173,77 Clemons Road,2203,NSW,11,2765,59
3191,3 Buena Vista Crossing,2444,NSW,6,2766,94
1307,83007 Bartillon Lane,2830,NSW,4,2767,0
1263,542 Hayes Plaza,2750,NSW,9,2768,85
235, Debs Lane,3204,VIC,7,2769,9
1545,23 Clyde Gallagher Alley,3840,VIC,1,2770,1
3470,75642 Kinsman Terrace,4014,QLD,8,2771,51
1929,9 Swallow Way,4115,QLD,7,2772,86
1136,39 Badeau Court,2572,NSW,8,2773,0
1147, Summit Trail,2287,NSW,5,2774,14
409,5108 Springview Circle,2128,NSW,7,2775,86
1144,4362 Morningstar Place,4869,QLD,2,2776,21
1403,99 Alpine Lane,3064,VIC,7,2777,27
3042,39 Lindbergh Drive,2170,NSW,8,2778,52
2635,13392 Emmet Parkway,2171,NSW,9,2779,2
225,526 Schiller Road,4157,QLD,7,2780,84
792,677 Golden Leaf Junction,4054,QLD,6,2781,27
2320,59901 Bartelt Terrace,4069,QLD,9,2782,59
272,3 Cordelia Place,3018,VIC,9,2783,3
1619,282 Esker Crossing,3150,VIC,10,2784,85
1765,724 West Park,2112,NSW,11,2785,12
127,942 Elmside Street,2763,NSW,8,2786,85
763,11 Manufacturers Junction,2170,NSW,8,2787,12
2355,3 Ohio Lane,3081,VIC,9,2788,35
3231,19 Del Mar Avenue,3058,VIC,8,2789,63
3228,1209 Southridge Hill,2216,NSW,8,2790,54
1348,4903 Hoepker Terrace,3500,VIC,3,2791,10
1250,149 Browning Terrace,2343,NSW,2,2792,68
1902,48948 Little Fleur Alley,3134,VIC,7,2793,5
3499,4 Rieder Drive,3064,VIC,5,2794,62
791,7 Sunbrook Terrace,2200,NSW,9,2795,47
262,28905 Hallows Avenue,2320,NSW,5,2796,54
848,9677 Hagan Lane,3212,VIC,3,2797,72
2181,7526 Union Lane,3377,VIC,1,2798,61
1240,53245 Mesta Street,3207,VIC,6,2799,74
2683,2 Elka Trail,2770,NSW,8,2800,75
3417,4672 Morningstar Circle,2760,NSW,7,2801,81
501,3140 Hudson Road,3130,VIC,5,2802,0
653,441 Superior Junction,2320,NSW,6,2803,55
2340,1 Elgar Street,2010,NSW,9,2804,13
2504,46 Independence Parkway,3065,VIC,12,2805,3
3295,453 Gina Avenue,3141,VIC,8,2806,91
1104,32 Banding Center,2141,NSW,9,2807,97
3117,5636 Glendale Point,2769,NSW,10,2808,12
1522,64 Village Green Pass,2048,NSW,9,2809,100
3489,46100 Jay Place,4075,QLD,6,2810,69
63,69490 Orin Trail,3029,VIC,5,2811,89
1824,515 Warrior Pass,4226,QLD,9,2812,2
1193,6137 Scoville Center,2120,NSW,10,2813,76
3011,1 Vernon Court,4500,QLD,4,2814,81
2697,4 American Ash Circle,2211,NSW,10,2815,0
2595,68 Roth Crossing,2295,NSW,8,2816,1
2457,859 Harbort Alley,2099,NSW,11,2817,35
3414,99216 Oakridge Hill,3124,VIC,12,2818,20
3299,82010 Lakewood Center,2770,NSW,6,2819,75
696,643 Clyde Gallagher Road,3107,VIC,10,2820,34
2307,6970 Almo Court,2049,NSW,9,2821,0
1225,9 Springview Terrace,3121,VIC,10,2822,24
2792,46631 School Road,2099,NSW,11,2823,42
306,54 Green Point,3015,VIC,10,2824,0
3060,28014 Kings Park,2300,NSW,8,2825,93
1005,8612 Kennedy Alley,3149,VIC,10,2826,11
3326,82 Vermont Street,2021,NSW,12,2827,4
3273,92610 Sutherland Place,3140,VIC,8,2828,42
2199,2038 Esker Road,2650,NSW,4,2829,87
1096,33 Norway Maple Street,2760,NSW,7,2830,23
1788,72297 Sutherland Junction,2560,NSW,8,2831,46
1290,7827 Spohn Court,2093,NSW,9,2832,80
684,77 Gulseth Lane,3181,VIC,8,2833,95
507,50469 Shelley Avenue,4350,QLD,8,2834,11
836,9695 Northland Pass,2450,NSW,7,2835,41
635,3619 Elgar Terrace,3337,VIC,3,2836,95
478,7 Buhler Drive,2142,NSW,7,2837,61
2544,4589 Lien Terrace,2068,NSW,12,2838,61
719,37 Darwin Circle,2282,NSW,8,2839,11
3245,20 Carberry Circle,2165,NSW,7,2840,82
1360,82 Twin Pines Avenue,4270,QLD,7,2841,9
1451,1946 Golf Course Hill,3156,VIC,10,2842,24
1506,48418 Crescent Oaks Court,2770,NSW,9,2843,90
478,9 Steensland Center,3103,VIC,12,2844,11
1380,5 Golf Course Street,2300,NSW,8,2845,64
2358,70 Shopko Drive,2487,NSW,9,2846,0
1433,11035 Toban Lane,2770,NSW,8,2847,52
3374,35 Eastwood Plaza,3163,VIC,9,2848,57
1036,52 Ruskin Pass,2089,NSW,10,2849,83
39,3306 Bartelt Alley,2323,NSW,4,2850,37
1178,9179 Esker Park,2155,NSW,10,2851,24
89,57 Village Green Center,2077,NSW,10,2852,92
800,352 Roth Street,4300,QLD,6,2853,68
1354,555 Tomscot Plaza,2044,NSW,10,2854,63
1413,3519 Schurz Alley,4034,QLD,7,2855,89
1429,221 Autumn Leaf Trail,2564,NSW,7,2856,31
1345,12689 Logan Terrace,4154,QLD,9,2857,93
1637,4623 Anniversary Terrace,2031,NSW,10,2858,40
2438,69 Dexter Parkway,2460,NSW,3,2859,78
3215,3 Vermont Junction,3757,VIC,6,2860,1
2442,6804 Red Cloud Parkway,2099,NSW,9,2861,98
1336,6 Haas Park,2750,NSW,7,2862,5
3129,72 Ludington Circle,2770,NSW,6,2863,91
3478,558 Grayhawk Circle,2086,NSW,10,2864,32
1367,4470 Mcguire Trail,2070,NSW,9,2865,61
2562,10434 Melby Pass,2200,NSW,7,2866,74
1554,60717 Farmco Center,2047,NSW,12,2867,16
2458,78814 Sundown Drive,4810,QLD,8,2868,38
2121,62293 Raven Parkway,2486,NSW,8,2869,94
2888,8 Monterey Avenue,3043,VIC,7,2870,38
3334,2241 Bonner Trail,4221,QLD,9,2871,67
52,7 Bartillon Junction,2044,NSW,10,2872,8
781,463 Bultman Crossing,4211,QLD,5,2873,41
1801,12574 Truax Alley,2316,NSW,6,2874,83
2012,77433 Sunfield Court,3179,VIC,9,2875,0
2454,8647 La Follette Court,2067,NSW,9,2876,3
849,8750 Corben Trail,2089,NSW,11,2877,63
799,8250 Johnson Point,4115,QLD,3,2878,23
3071,4 Vahlen Alley,2756,NSW,8,2879,2
2415,8369 Golf Court,2777,NSW,9,2880,76
1585,17 Sachs Street,2761,NSW,8,2881,7
1711,53683 Arapahoe Parkway,2121,NSW,11,2882,79
1195,177 Forest Run Crossing,2046,NSW,10,2883,32
699,5674 Superior Point,2528,NSW,7,2884,1
802,37595 Packers Terrace,3064,VIC,5,2885,60
3088,63 Bayside Center,2018,NSW,11,2886,19
2770,32 Calypso Park,2481,NSW,11,2887,0
1980,4 Ilene Street,2145,NSW,7,2888,46
1012,289 Lerdahl Terrace,2763,NSW,8,2889,5
3225,666 Holy Cross Parkway,4818,QLD,4,2890,58
2434,5 Forster Center,2075,NSW,9,2891,48
2055,2072 Fremont Parkway,3082,VIC,4,2892,2
3126,17 Dapin Avenue,3189,VIC,10,2893,6
1951,552 Talisman Circle,2250,NSW,7,2894,36
2062,75717 Bartillon Road,2880,NSW,1,2895,39
1771, Caliangt Pass,2530,NSW,7,2896,35
3221,848 Cascade Alley,4301,QLD,3,2897,23
2061,59231 Claremont Place,2170,NSW,9,2898,79
1944,493 Calypso Center,2170,NSW,8,2899,13
1697,25 Schlimgen Terrace,2211,NSW,9,2900,65
2242,38 Thompson Plaza,2452,NSW,5,2901,59
1597,72850 Lotheville Junction,2480,NSW,4,2902,87
629, Lakeland Pass,3195,VIC,10,2903,84
2061,8188 Fuller Hill,3175,VIC,8,2904,76
2062,6815 South Junction,3198,VIC,9,2905,52
2746,46418 Hauk Pass,3184,VIC,10,2906,21
1656,3 Nancy Circle,3106,VIC,10,2907,21
1722,7916 Clyde Gallagher Place,2075,NSW,11,2908,86
1664,24913 Twin Pines Terrace,3350,VIC,5,2909,38
1122,3 Barnett Way,2763,NSW,9,2910,22
850,928 Laurel Circle,4868,QLD,4,2911,81
2347,2 Blue Bill Park Lane,4220,QLD,8,2912,18
1396,937 Sloan Center,4118,QLD,6,2913,5
3391,66 Arrowood Court,4551,QLD,8,2914,10
1546,11 Glendale Court,4121,QLD,9,2915,1
2465,7066 Sunbrook Terrace,2299,NSW,8,2916,40
2072,210 Prairie Rose Hill,4060,QLD,9,2917,90
299,2 Jackson Way,4210,QLD,4,2918,35
1912,3957 American Ash Plaza,2440,NSW,2,2919,81
2179,90 Nobel Way,3166,VIC,10,2920,34
1329,0 Heath Road,2259,NSW,8,2921,1
414,970 Randy Crossing,4005,QLD,12,2922,67
1606,723 Center Court,3933,VIC,11,2923,48
2189,423 Golf Point,2044,NSW,10,2924,58
1480,415 Walton Lane,4883,QLD,3,2925,0
1783,51 Bay Junction,2081,NSW,10,2926,22
3198,16673 Pawling Point,4702,QLD,5,2927,35
2330,2875 Anhalt Court,4570,QLD,3,2928,41
1615,7561 Donald Center,3810,VIC,5,2929,65
2131,13282 Pond Circle,2471,NSW,2,2930,92
1905,1 Farwell Center,2199,NSW,9,2931,17
21,7 New Castle Terrace,2223,NSW,10,2932,37
238,572 Spohn Drive,3046,VIC,8,2933,26
673,53 Hintze Circle,4005,QLD,7,2934,57
1910,72 Buell Pass,2200,NSW,9,2935,0
1581,5748 Walton Court,4114,QLD,3,2936,88
1665,692 Anniversary Junction,4207,QLD,1,2937,54
3315,5060 Donald Park,2539,NSW,5,2938,63
2455,7 Debs Park,4157,QLD,3,2939,59
395,797 Orin Terrace,2119,NSW,10,2940,0
115,978 Dennis Way,2233,NSW,9,2941,75
2717,4 Glendale Crossing,3148,VIC,10,2942,51
820,64107 Little Fleur Trail,4211,QLD,3,2943,0
2849,68473 Leroy Avenue,4105,QLD,9,2944,80
3465,321 Muir Crossing,3175,VIC,5,2945,0
3375,984 Hoepker Court,3064,VIC,6,2946,9
1136,24 Green Parkway,3437,VIC,8,2947,70
3212,10 Kensington Avenue,2117,NSW,10,2948,0
93,75848 Ohio Lane,3037,VIC,7,2949,3
447,3 New Castle Terrace,3032,VIC,8,2950,30
986,7 Blue Bill Park Lane,2765,NSW,9,2951,30
1140,8007 Dawn Terrace,2166,NSW,9,2952,80
1410,2555 Sloan Way,2259,NSW,8,2953,0
795,337 Brentwood Pass,2529,NSW,8,2954,5
3172,4052 Katie Court,4300,QLD,5,2955,97
1506,3 Comanche Court,2537,NSW,4,2956,54
1912,8 Roxbury Way,3031,VIC,8,2957,0
1764,860 Banding Terrace,2029,NSW,11,2958,1
180,5 Knutson Crossing,2114,NSW,10,2959,23
864,9217 Bashford Parkway,2023,NSW,10,2960,95
1308,197 Goodland Crossing,2320,NSW,5,2961,3
348,373 Hayes Terrace,2010,NSW,9,2962,77
74,3673 Jenna Center,4301,QLD,3,2963,66
2471,8 Glendale Terrace,4014,QLD,8,2964,40
2311,22239 Waubesa Way,2763,NSW,9,2965,17
1372,6604 Hansons Court,2760,NSW,8,2966,1
308,6 Weeping Birch Pass,2064,NSW,12,2967,0
509,2126 Debra Point,2127,NSW,9,2968,70
424,726 Erie Center,3106,VIC,11,2969,45
2226,98 Tomscot Center,3442,VIC,7,2970,70
1125,26223 Warrior Terrace,2204,NSW,9,2971,50
1933,85 Kim Way,3140,VIC,9,2972,75
2174,338 Oakridge Crossing,3030,VIC,4,2973,4
3232,3 Hudson Circle,2250,NSW,9,2974,46
1699,8594 Warner Park,3053,VIC,6,2975,8
2908,6136 Farragut Plaza,3181,VIC,6,2976,62
1725,9 7th Pass,2760,NSW,9,2977,4
182,1 Graceland Trail,3195,VIC,9,2978,75
9,64 Northview Pass,3163,VIC,9,2979,85
1461, Hayes Hill,2106,NSW,11,2980,89
2375,3 Mariners Cove Terrace,2216,NSW,10,2981,75
614,130 Thompson Plaza,2199,NSW,9,2982,81
849,23812 Tony Lane,2036,NSW,8,2983,10
3042,3206 Debs Point,3071,VIC,10,2984,0
3232,60 Fulton Trail,2234,NSW,10,2985,21
2144,3 Lukken Road,2066,NSW,12,2986,17
1136,424 Almo Junction,2830,NSW,4,2987,0
2656,9610 Gateway Trail,3429,VIC,5,2988,42
1840,0 Cordelia Trail,2138,NSW,9,2989,93
2984,5 Shelley Pass,2763,NSW,8,2990,43
812,24 Old Shore Crossing,2250,NSW,7,2991,0
3054,93 Lawn Road,4212,QLD,7,2992,34
552,9 Texas Plaza,4285,QLD,3,2993,9
2072,99 Lawn Court,4556,QLD,7,2994,41
1723,4 Loftsgordon Avenue,3023,VIC,8,2995,21
951, Lakewood Street,2144,NSW,10,2996,32
1822,2 Hagan Hill,2155,NSW,10,2997,97
3406,673 Comanche Parkway,2470,NSW,2,2998,56
725,78 Algoma Circle,2166,NSW,8,2999,38
1169,9 Swallow Avenue,3179,VIC,9,3000,79
683,90 Loftsgordon Plaza,2216,NSW,10,3001,16
3268,921 Reinke Road,2529,NSW,7,3002,25
200,5913 Ramsey Road,2478,NSW,10,3003,87
502,91 Jay Drive,2560,NSW,7,3004,69
205,72 Dennis Road,3805,VIC,7,3005,1
1113,90 Darwin Crossing,2767,NSW,8,3006,40
2523,54 Nevada Plaza,2096,NSW,12,3007,45
2725,8003 Pepper Wood Way,3250,VIC,2,3008,18
1627,399 Butterfield Crossing,4115,QLD,7,3009,33
1422,26378 Esch Junction,2065,NSW,10,3010,33
112,2942 Swallow Trail,4214,QLD,9,3011,35
2645,7 Anzinger Drive,2745,NSW,10,3012,67
192,885 Larry Park,3140,VIC,9,3013,82
3148,95 Sutteridge Crossing,2567,NSW,9,3014,0
1690,13 Alpine Lane,2228,NSW,9,3015,92
2251,2 Scott Pass,4870,QLD,1,3016,31
2601,7 Debra Point,3175,VIC,4,3017,75
3198,27 Schlimgen Way,4116,QLD,8,3018,78
2681,238 New Castle Alley,2166,NSW,9,3019,43
1525,10 Stuart Way,3056,VIC,6,3020,0
360,7609 Jackson Terrace,2155,NSW,11,3021,32
1773,520 Parkside Lane,2164,NSW,9,3022,88
647,7046 Fairview Place,4510,QLD,3,3023,79
3036,7 Scoville Trail,4304,QLD,2,3024,59
245,31435 Eagle Crest Drive,2230,NSW,10,3025,97
2574,4 Crescent Oaks Alley,2541,NSW,5,3026,16
202,50 7th Circle,4305,QLD,1,3027,17
342,7 Lerdahl Court,4207,QLD,6,3028,91
73,677 Eagan Trail,3183,VIC,7,3029,2
3413,638 Browning Terrace,3079,VIC,6,3030,73
548,731 Haas Trail,2125,NSW,11,3031,0
118,2 Grim Court,2168,NSW,8,3032,50
1120,1654 Milwaukee Plaza,2000,NSW,11,3033,64
356,42 Arizona Pass,4510,QLD,5,3034,97
2498,94611 Cascade Parkway,2763,NSW,8,3035,9
2730,1 Melrose Lane,2010,NSW,9,3036,27
2617,88537 Erie Court,4211,QLD,7,3037,38
2391,5649 Crest Line Place,4455,QLD,2,3038,45
697,5 2nd Point,2217,NSW,8,3039,89
551,4 Jenifer Hill,3147,VIC,12,3040,92
3334,5999 Waxwing Lane,4511,QLD,1,3041,6
3102,5444 Corry Pass,2761,NSW,8,3042,24
787,85 Northland Circle,2077,NSW,10,3043,40
707,80302 Stang Parkway,3677,VIC,1,3044,65
2495,529 Monterey Street,3338,VIC,3,3045,79
1302,6 Westend Center,2546,NSW,6,3046,48
659,9357 Dennis Park,2010,NSW,11,3047,55
678,75 Hansons Alley,2260,NSW,9,3048,4
2886,274 Ludington Trail,2428,NSW,5,3049,5
3146,6 Service Parkway,4275,QLD,3,3050,44
280,99142 Eastwood Way,4870,QLD,6,3051,71
59,264 Birchwood Plaza,3802,VIC,8,3052,17
1896,40 Bowman Crossing,2031,NSW,10,3053,92
2228,6354 Briar Crest Road,2022,NSW,12,3054,63
775,83 Sunfield Hill,3216,VIC,7,3055,86
1660,44 Northridge Plaza,2166,NSW,8,3056,39
122,11 Farragut Junction,2530,NSW,8,3057,92
2301,6 Westport Road,4350,QLD,2,3058,26
3337,922 Mccormick Circle,4509,QLD,6,3059,32
935,9317 Mendota Parkway,3064,VIC,8,3060,3
903,8303 Mallard Center,2234,NSW,11,3061,19
2067,4 Gateway Court,3107,VIC,10,3062,15
3012,2178 Washington Hill,3806,VIC,6,3063,73
308,330 Vahlen Trail,3072,VIC,7,3064,36
221,4351 Maywood Hill,3551,VIC,4,3065,76
188,537 Amoth Center,2220,NSW,9,3066,72
385,23384 Kings Drive,2261,NSW,9,3067,32
1148,6269 Oak Valley Avenue,2323,NSW,5,3068,12
562,74910 Burning Wood Junction,3132,VIC,10,3069,10
417,6278 Old Shore Parkway,2250,NSW,9,3070,16
1913,8180 Golf Park,3068,VIC,8,3071,31
1207,1944 Charing Cross Junction,2126,NSW,10,3072,56
1280,25578 Mayfield Drive,2099,NSW,10,3073,38
2073,9 Rieder Avenue,2798,NSW,6,3074,99
856,45201 Atwood Place,2176,NSW,9,3075,87
1001,680 Veith Court,3939,VIC,8,3076,29
1253,53 Dunning Lane,3024,VIC,6,3077,33
660,837 Elmside Center,2761,NSW,8,3078,40
1095,57863 Pond Avenue,2773,NSW,9,3079,11
2914,41205 Straubel Place,4305,QLD,4,3080,46
3330,52 Steensland Place,3910,VIC,8,3081,36
1092,0183 Arapahoe Pass,4116,QLD,7,3082,27
99,233 Toban Alley,2567,NSW,8,3083,45
2481,5 Lotheville Parkway,2760,NSW,8,3084,53
3042,7 Westridge Terrace,4504,QLD,7,3085,0
2425,98978 Nevada Circle,3020,VIC,8,3086,1
1313,9503 Aberg Drive,3021,VIC,7,3087,53
835,4 Bayside Place,4508,QLD,4,3088,87
3339,6 Lighthouse Bay Pass,3042,VIC,9,3089,96
1419,67241 Heath Way,2151,NSW,8,3090,2
2854,65620 Michigan Way,3141,VIC,10,3091,10
2190,3075 Victoria Drive,2290,NSW,7,3092,83
1547, Stephen Lane,2170,NSW,5,3093,77
1863,148 Marcy Pass,4301,QLD,4,3094,46
815,5406 Mockingbird Center,4870,QLD,7,3095,30
3252,7 Loeprich Junction,2101,NSW,11,3096,0
336,6 Kings Avenue,2135,NSW,12,3097,70
2083,9 John Wall Parkway,2323,NSW,6,3098,67
3313,32304 Larry Road,4014,QLD,7,3099,0
2701,9 Dryden Crossing,4118,QLD,3,3100,97
201,146 Dakota Pass,4017,QLD,7,3101,83
3003,11171 Rigney Court,2770,NSW,6,3102,10
3114,2 Vidon Center,4818,QLD,3,3103,5
1833,1742 Scott Center,4670,QLD,2,3104,0
3105,451 Luster Hill,2170,NSW,9,3105,7
2816,3287 Hallows Center,4305,QLD,3,3106,62
1613,7208 Old Gate Avenue,2112,NSW,11,3107,54
2796,944 Becker Road,3162,VIC,11,3108,88
926,904 Doe Crossing Terrace,2194,NSW,7,3109,49
